187.418,316.138,224.836,319.895,235.582,212.862,198.164,209.105
186.296,317.118,223.76,320.709,234.037,213.632,196.573,210.041
185.174,318.099,222.684,321.524,232.492,214.401,194.982,210.976
182.758,318.55,220.314,321.81,229.654,214.641,192.097,211.382
182.494,323.001,220.096,326.095,228.966,218.882,191.364,215.787
182.323,327.327,219.971,330.255,228.373,222.997,190.724,220.068
180.249,329.524,217.943,332.287,225.876,224.983,188.181,222.22
179.341,333.654,217.082,336.251,224.546,228.903,186.805,226.305
181.572,337.646,219.359,340.078,226.354,232.684,188.567,230.252
184.838,338.496,222.671,340.762,229.197,233.323,191.364,231.057
185.104,339.308,222.983,341.409,229.041,233.925,191.162,231.824
182.486,337.082,220.411,339.017,226.0,231.488,188.075,229.553
185.536,335.936,223.507,337.705,228.628,230.131,190.656,228.362
188.586,334.79,226.604,336.394,231.255,228.774,193.237,227.17
191.636,333.644,229.7,335.082,233.883,227.418,195.819,225.979
194.687,332.498,232.796,333.771,236.51,226.061,198.4,224.788
197.737,331.352,235.893,332.459,239.138,224.704,200.982,223.597
200.787,330.206,238.989,331.147,241.765,223.347,203.563,222.406
203.837,329.06,242.085,329.836,244.393,221.99,206.144,221.215
207.181,329.053,245.475,329.663,247.314,221.773,209.019,221.162
210.525,329.046,248.865,329.49,250.235,221.555,211.894,221.11
213.869,329.038,252.255,329.317,253.156,221.337,214.77,221.058
217.212,329.031,255.645,329.145,256.077,221.119,217.645,221.006
219.162,222.775,219.199,330.846,257.678,330.793,257.641,222.722
220.68,224.544,221.186,332.66,259.711,332.442,259.205,224.326
219.532,227.563,220.506,335.724,259.077,335.341,258.103,227.18
223.837,227.309,225.28,335.516,263.898,334.967,262.455,226.76
228.143,227.056,230.055,335.307,268.718,334.593,266.807,226.341
232.449,226.802,234.83,335.099,273.539,334.219,271.159,225.922
236.755,226.549,239.604,334.89,278.36,333.845,275.51,225.503
241.061,226.295,244.379,334.682,283.181,333.471,279.862,225.084
245.366,226.042,249.153,334.474,288.001,333.097,284.214,224.665
249.672,225.788,253.928,334.265,292.822,332.723,288.566,224.245
253.978,225.534,258.702,334.057,297.643,332.348,292.918,223.826
258.284,225.281,263.477,333.848,302.463,331.974,297.27,223.407
262.589,225.027,268.252,333.64,307.284,331.6,301.622,222.988
273.026,333.431,312.105,331.226,305.974,222.569,266.895,224.774
270.84,227.603,278.828,336.07,317.727,333.264,309.739,224.797
274.784,230.433,284.63,338.708,323.349,335.301,313.503,227.025
277.836,231.119,289.539,339.204,328.079,335.195,316.375,227.11
279.702,233.139,293.263,341.033,331.623,336.423,318.062,228.529
281.569,235.159,296.987,342.862,335.167,337.651,319.748,229.948
