529.0,68.0,548.0,68.0,548.0,48.0,529.0,48.0
528.5,76.0,547.333,76.0,547.333,56.667,528.5,56.667
526.8,85.6,545.467,85.6,545.467,66.933,526.8,66.933
524.1,101.7,542.6,101.7,542.6,83.7,524.1,83.7
524.733,110.467,543.067,110.467,543.067,93.133,524.733,93.133
521.367,124.233,539.533,124.233,539.533,107.567,521.367,107.567
520.0,134.0,538.0,134.0,538.0,118.0,520.0,118.0
517.833,143.667,535.167,143.667,535.167,128.0,517.833,128.0
513.867,161.333,530.533,161.333,530.533,146.0,513.867,146.0
512.15,171.0,528.15,171.0,528.15,156.0,512.15,156.0
523.433,182.0,538.767,182.0,538.767,167.333,523.433,167.333
535.217,186.0,549.883,186.0,549.883,171.667,535.217,171.667
543.0,192.0,557.0,192.0,557.0,178.0,543.0,178.0
553.333,202.5,567.667,202.5,567.667,188.333,553.333,188.333
560.267,208.8,574.933,208.8,574.933,194.467,560.267,194.467
571.45,219.85,586.45,219.85,586.45,205.35,571.45,205.35
578.633,228.567,593.967,228.567,593.967,213.9,578.633,213.9
582.817,237.783,598.483,237.783,598.483,222.95,582.817,222.95
593.0,250.0,609.0,250.0,609.0,235.0,593.0,235.0
599.667,256.833,615.333,256.833,615.333,242.167,599.667,242.167
605.933,271.267,621.267,271.267,621.267,256.933,605.933,256.933
608.7,278.2,623.7,278.2,623.7,264.2,608.7,264.2
611.8,282.467,626.467,282.467,626.467,268.8,611.8,268.8
616.4,279.733,630.733,279.733,630.733,266.4,616.4,266.4
621.0,279.0,635.0,279.0,635.0,266.0,621.0,266.0
623.833,278.833,638.0,278.833,638.0,265.833,623.833,265.833
627.0,279.367,641.333,279.367,641.333,266.367,627.0,266.367
630.167,281.9,644.667,281.9,644.667,268.9,630.167,268.9
633.333,284.933,648.0,284.933,648.0,271.933,633.333,271.933
634.667,286.467,649.5,286.467,649.5,273.467,634.667,273.467
638.0,284.0,653.0,284.0,653.0,271.0,638.0,271.0
640.0,283.0,655.0,283.0,655.0,269.667,640.0,269.667
639.8,281.4,654.8,281.4,654.8,267.733,639.8,267.733
641.85,280.55,656.85,280.55,656.85,266.55,641.85,266.55
642.067,283.7,657.067,283.7,657.067,269.367,642.067,269.367
644.283,286.85,659.283,286.85,659.283,272.183,644.283,272.183
644.0,290.0,659.0,290.0,659.0,275.0,644.0,275.0
643.75,292.5,659.0,292.5,659.0,277.5,643.75,277.5
648.167,292.333,663.667,292.333,663.667,277.333,648.167,277.333
650.583,292.167,666.333,292.167,666.333,277.167,650.583,277.167
651.0,292.0,667.0,292.0,667.0,277.0,651.0,277.0
