291.827,203.603,396.382,264.289,442.173,185.397,337.618,124.711
251.431,159.985,341.044,251.93,404.569,190.015,314.956,98.07
334.12,249.43,394.14,196.64,307.88,98.57,247.86,151.36
315.06,238.62,390.89,215.46,349.94,81.38,274.11,104.54
285.47,78.1,321.3,211.29,395.65,191.03,359.82,57.83
293.12,68.08,323.83,200.39,396.7,183.02,365.99,50.72
286.43,70.9,312.02,202.33,383.42,187.85,357.83,56.43
289.14,69.72,309.62,200.26,379.54,188.68,359.06,58.14
296.11,71.54,311.46,201.2,379.9,192.51,364.55,62.86
322.77,69.73,301.72,196.81,367.91,207.3,388.96,80.23
333.52,70.75,313.47,198.27,378.82,208.27,398.87,80.74
307.76,202.03,370.73,219.93,406.24,94.97,343.27,77.07
337.697,96.77,294.554,208.731,353.113,231.3,396.257,119.329
285.606,226.047,336.207,246.376,383.394,128.953,332.793,108.624
278.14,224.54,336.54,254.87,393.86,144.46,335.46,114.14
283.54,229.52,337.51,252.66,389.46,131.48,335.49,108.34
274.66,220.48,329.11,250.3,390.34,138.52,335.89,108.7
262.63,218.94,316.86,250.68,379.65,141.79,325.42,110.04
254.0,217.4,308.0,251.06,372.35,145.05,318.35,111.39
242.48,205.87,296.25,241.44,362.16,138.32,308.39,102.74
227.46,194.58,281.0,232.07,348.48,131.83,294.93,94.34
222.58,182.87,275.89,222.26,344.93,124.91,291.62,85.51
214.54,185.32,267.62,226.63,338.22,132.16,285.14,90.85
202.9,187.97,255.75,231.2,327.91,139.62,275.06,96.39
192.079,188.052,238.804,235.054,315.771,156.137,269.056,109.137
190.95,192.44,243.34,239.49,318.63,153.69,266.23,106.63
190.63,198.01,242.8,246.98,319.65,164.05,267.48,115.09
189.33,204.58,241.27,255.46,319.67,175.42,267.73,124.54
264.19,134.93,188.53,215.55,241.87,265.6,317.52,184.97
192.792,219.774,224.913,264.996,299.208,212.226,267.087,167.004
183.802,225.619,219.664,275.455,296.198,220.381,260.336,170.545
191.3,237.896,226.776,281.318,301.7,220.104,266.224,176.682
197.254,239.87,237.829,287.652,306.746,229.13,266.171,181.348
191.94,245.158,229.727,290.554,299.06,232.842,261.273,187.446
189.565,257.744,244.683,299.271,297.435,229.256,242.317,187.729
218.0,284.0,289.0,284.0,289.0,207.0,218.0,207.0
213.49,201.42,226.84,274.27,303.44,260.23,290.09,187.38
201.114,225.885,246.734,271.405,308.886,209.115,263.266,163.595
210.446,210.669,246.14,261.223,312.554,214.331,276.86,163.777
211.465,216.513,251.712,260.305,313.535,203.487,273.288,159.695
211.726,216.85,261.339,251.301,307.274,185.15,257.661,150.699
217.117,207.712,266.139,242.336,311.883,177.538,262.861,142.914
224.175,204.575,272.606,239.371,318.159,175.925,269.727,141.129
229.732,205.437,277.573,240.405,322.934,178.313,275.094,143.345
229.29,204.3,276.54,239.44,321.71,178.7,274.46,143.56
252.12,223.53,318.41,223.53,318.41,153.0,252.12,153.0
257.86,216.31,323.45,216.31,323.45,146.25,257.86,146.25
254.54,210.49,319.42,210.49,319.42,140.9,254.54,140.9
240.33,211.05,309.86,216.47,315.7,141.59,246.17,136.17
239.69,191.28,308.1,196.28,313.49,122.32,245.08,117.31
227.2,163.14,282.77,181.52,306.8,108.86,251.23,90.48
223.64,162.4,279.15,179.11,301.0,107.33,245.49,90.62
219.48,155.96,274.94,170.99,294.6,100.09,239.14,85.06
228.87,135.52,284.28,148.88,301.75,78.86,246.34,65.5
238.26,129.08,293.62,140.77,308.91,71.63,253.55,59.94
234.37,133.5,289.67,143.52,302.78,75.25,247.47,65.23
226.97,138.58,282.23,146.93,293.15,79.54,237.89,71.19
235.98,135.46,291.18,142.15,299.92,75.64,244.71,68.95
238.98,144.6,294.14,149.61,300.69,83.98,245.54,78.96
234.65,166.07,289.76,169.41,294.13,104.65,239.02,101.31
233.33,178.03,288.38,179.7,290.56,115.82,235.51,114.15
232.0,188.0,287.0,188.0,287.0,125.0,232.0,125.0
229.71,198.7,286.01,198.85,286.17,135.05,229.87,134.9
229.22,195.59,286.82,195.91,287.13,131.31,229.54,130.99
214.37,194.56,273.27,195.04,273.74,129.64,214.85,129.16
204.28,185.62,259.79,186.76,260.98,125.71,205.47,124.57
198.53,161.08,255.73,162.33,257.04,100.06,199.84,98.8
184.88,151.62,243.76,153.0,245.19,89.5,186.3,88.12
173.12,154.18,233.7,155.67,235.24,90.94,174.65,89.44
155.25,165.61,217.52,167.23,219.17,101.26,156.9,99.65
142.13,94.47,206.12,94.47,206.12,161.68,142.13,161.68
139.02,85.2,202.77,85.2,202.77,151.64,139.02,151.64
140.66,83.48,206.32,83.48,206.32,151.38,140.66,151.38
143.29,77.35,210.9,77.35,210.9,146.75,143.29,146.75
142.31,85.87,209.58,85.87,209.58,154.44,142.31,154.44
139.43,92.46,210.17,92.46,210.17,164.08,139.43,164.08
145.12,94.07,216.18,94.07,216.18,164.7,145.12,164.7
151.01,95.01,221.99,95.01,221.99,165.99,151.01,165.99
150.57,162.99,216.64,176.99,234.43,102.51,168.36,88.51
145.81,148.86,202.16,174.3,235.19,101.14,178.84,75.7
228.105,111.871,169.774,91.364,144.895,162.129,203.226,182.636
140.245,169.918,198.816,191.469,221.755,124.782,163.184,103.231
143.97,107.242,211.817,107.991,211.03,179.278,143.183,178.529
143.053,93.053,214.506,94.819,212.697,168.017,141.244,166.251
137.662,138.992,197.463,173.348,225.408,117.498,165.617,83.142
139.43,134.077,194.948,178.97,229.76,130.163,174.242,85.279
140.941,133.995,201.883,179.388,234.37,129.996,173.436,84.612
143.434,135.785,207.351,181.667,238.006,133.955,174.089,88.073
155.878,132.337,214.423,181.52,245.682,141.163,187.137,91.98
161.071,132.482,222.632,185.577,254.609,146.768,193.048,93.673
220.773,192.582,259.372,147.666,203.227,99.418,164.628,144.334
