445.19,373.2,493.5,368.8,490.36,334.29,442.05,338.69
441.2,338.25,444.27,373.06,492.93,368.77,489.86,333.96
440.35,337.81,443.35,372.92,492.37,368.73,489.37,333.62
439.49,337.38,442.43,372.79,491.8,368.7,488.87,333.29
438.64,336.94,441.5,372.65,491.24,368.66,488.38,332.95
437.79,336.5,440.58,372.51,490.67,368.63,487.88,332.61
436.94,336.06,439.66,372.38,490.1,368.59,487.38,332.28
436.09,335.63,438.74,372.24,489.54,368.56,486.89,331.94
435.24,335.19,437.82,372.1,488.97,368.52,486.39,331.61
434.39,334.75,436.9,371.97,488.41,368.49,485.9,331.27
433.53,334.31,435.98,371.83,487.84,368.45,485.4,330.94
432.68,333.88,435.05,371.69,487.28,368.42,484.9,330.6
434.13,371.56,486.71,368.38,484.41,330.26,431.83,333.44
430.05,332.59,432.53,370.91,485.34,367.49,482.86,329.18
428.28,331.75,430.93,370.26,483.96,366.61,481.31,328.09
426.5,330.9,429.33,369.61,482.59,365.72,479.76,327.01
424.72,330.05,427.73,368.97,481.22,364.84,478.21,325.92
422.95,329.21,426.13,368.32,479.84,363.95,476.66,324.84
421.17,328.36,424.53,367.67,478.47,363.07,475.11,323.75
419.39,327.51,422.93,367.02,477.1,362.18,473.56,322.67
417.62,326.67,421.33,366.38,475.72,361.29,472.01,321.58
415.84,325.82,419.73,365.73,474.35,360.41,470.46,320.5
414.06,324.97,418.13,365.08,472.98,359.52,468.91,319.41
412.29,324.13,416.53,364.43,471.6,358.64,467.36,318.33
414.93,363.79,470.23,357.75,465.81,317.24,410.51,323.28
412.42,322.34,416.8,362.81,472.57,356.8,468.2,316.33
414.34,321.41,418.66,361.84,474.91,355.84,470.59,315.41
416.25,320.47,420.52,360.87,477.25,354.89,472.98,314.49
418.17,319.53,422.38,359.89,479.58,353.94,475.37,313.58
420.08,318.59,424.24,358.92,481.92,352.99,477.76,312.66
421.99,317.66,426.1,357.94,484.26,352.03,480.15,311.75
423.91,316.72,427.97,356.97,486.6,351.08,482.54,310.83
425.82,315.78,429.83,355.99,488.94,350.13,484.93,309.92
427.74,314.85,431.69,355.02,491.28,349.17,487.32,309.0
429.65,313.91,433.55,354.05,493.62,348.22,489.71,308.08
431.56,312.97,435.41,353.07,495.95,347.27,492.1,307.17
437.27,352.1,498.29,346.31,494.5,306.25,433.48,312.04
436.05,310.71,440.22,350.93,500.64,344.74,496.48,304.53
438.62,309.38,443.16,349.75,502.99,343.17,498.45,302.8
441.2,308.05,446.1,348.58,505.33,341.6,500.43,301.08
443.77,306.73,449.04,347.41,507.68,340.03,502.41,299.35
446.34,305.4,451.98,346.24,510.03,338.46,504.39,297.63
448.92,304.08,454.92,345.06,512.38,336.89,506.37,295.9
