172.62,281.23,286.62,281.23,286.62,171.85,172.62,171.85
172.31,274.87,286.31,274.87,286.31,165.49,172.31,165.49
173.01,268.51,287.01,268.51,287.01,159.13,173.01,159.13
175.0,265.0,287.0,265.0,287.0,156.0,175.0,156.0
171.4,262.78,285.4,262.78,285.4,153.4,171.4,153.4
174.0,254.0,282.0,254.0,282.0,149.0,174.0,149.0
176.0,250.0,283.0,250.0,283.0,150.0,176.0,150.0
170.0,246.0,285.0,246.0,285.0,149.0,170.0,149.0
171.25,246.32,285.14,246.32,285.14,149.05,171.25,149.05
172.5,246.65,285.27,246.65,285.27,149.11,172.5,149.11
173.74,246.97,285.41,246.97,285.41,149.16,173.74,149.16
174.99,247.3,285.55,247.3,285.55,149.22,174.99,149.22
176.24,247.62,285.68,247.62,285.68,149.27,176.24,149.27
177.49,247.95,285.82,247.95,285.82,149.33,177.49,149.33
178.74,248.27,285.96,248.27,285.96,149.38,178.74,149.38
179.98,248.6,286.09,248.6,286.09,149.44,179.98,149.44
181.23,248.92,286.23,248.92,286.23,149.49,181.23,149.49
185.17,247.94,289.17,247.94,289.17,149.62,185.17,149.62
189.12,246.96,292.11,246.96,292.11,149.75,189.12,149.75
193.06,245.98,295.06,245.98,295.06,149.87,193.06,149.87
197.0,245.0,298.0,245.0,298.0,150.0,197.0,150.0
205.0,246.12,305.88,246.12,305.88,150.88,205.0,150.88
213.0,247.25,313.75,247.25,313.75,151.75,213.0,151.75
221.0,248.38,321.62,248.38,321.62,152.62,221.0,152.62
229.0,249.5,329.5,249.5,329.5,153.5,229.0,153.5
237.0,250.62,337.38,250.62,337.38,154.38,237.0,154.38
245.0,251.75,345.25,251.75,345.25,155.25,245.0,155.25
253.0,252.88,353.12,252.88,353.12,156.12,253.0,156.12
261.0,254.0,361.0,254.0,361.0,157.0,261.0,157.0
267.32,255.79,367.75,255.79,367.75,158.64,267.32,158.64
273.64,257.57,374.5,257.57,374.5,160.29,273.64,160.29
279.96,259.36,381.25,259.36,381.25,161.93,279.96,161.93
286.29,261.14,388.0,261.14,388.0,163.57,286.29,163.57
290.86,263.6,393.0,263.6,393.0,165.88,290.86,165.88
295.43,266.05,398.0,266.05,398.0,168.19,295.43,168.19
294.0,268.0,397.0,268.0,397.0,170.0,294.0,170.0
291.93,266.83,394.66,266.83,394.66,168.92,291.93,168.92
289.86,265.66,392.32,265.66,392.32,167.84,289.86,167.84
287.8,264.49,389.98,264.49,389.98,166.76,287.8,166.76
285.73,263.32,387.64,263.32,387.64,165.68,285.73,165.68
283.66,262.15,385.3,262.15,385.3,164.6,283.66,164.6
281.59,260.98,382.95,260.98,382.95,163.52,281.59,163.52
279.52,259.81,380.61,259.81,380.61,162.44,279.52,162.44
277.45,258.64,378.27,258.64,378.27,161.36,277.45,161.36
270.97,256.76,371.52,256.76,371.52,159.58,270.97,159.58
264.48,254.88,364.76,254.88,364.76,157.79,264.48,157.79
258.0,253.0,358.0,253.0,358.0,156.0,258.0,156.0
249.86,251.22,350.97,251.22,350.97,153.78,249.86,153.78
241.72,249.44,343.94,249.44,343.94,151.56,241.72,151.56
233.58,247.67,336.92,247.67,336.92,149.33,233.58,149.33
225.44,245.89,329.89,245.89,329.89,147.11,225.44,147.11
214.8,145.58,214.9,243.53,319.07,243.42,318.97,145.47
204.16,144.04,204.35,241.17,308.24,240.96,308.05,143.83
193.51,142.51,193.8,238.8,297.42,238.49,297.14,142.2
182.87,140.97,183.25,236.44,286.6,236.03,286.22,140.56
172.7,234.08,275.78,233.56,275.3,138.92,172.22,139.44
161.35,138.87,161.75,234.07,264.65,233.63,264.25,138.43
150.48,138.29,150.8,234.05,253.52,233.71,253.2,137.95
139.61,137.97,139.85,234.29,242.39,234.03,242.15,137.71
128.74,140.31,128.9,237.19,231.26,237.02,231.1,140.14
117.87,142.66,117.95,240.1,220.13,240.01,220.05,142.57
107.0,243.0,209.0,243.0,209.0,145.0,107.0,145.0
98.17,247.67,201.33,247.67,201.33,149.33,98.17,149.33
89.33,252.33,193.67,252.33,193.67,153.67,89.33,153.67
80.5,257.0,186.0,257.0,186.0,158.0,80.5,158.0
73.0,263.67,179.67,263.67,179.67,164.33,73.0,164.33
65.5,270.33,173.33,270.33,173.33,170.67,65.5,170.67
58.0,277.0,167.0,277.0,167.0,177.0,58.0,177.0
55.11,282.56,164.67,282.56,164.67,182.33,55.11,182.33
52.22,288.11,162.33,288.11,162.33,187.67,52.22,187.67
53.76,292.1,164.43,292.1,164.43,191.43,53.76,191.43
55.63,296.91,166.86,296.91,166.86,196.02,55.63,196.02
57.51,301.73,169.29,301.73,169.29,200.62,57.51,200.62
62.38,304.55,174.71,304.55,174.71,203.21,62.38,203.21
67.25,307.36,180.14,307.36,180.14,205.81,67.25,205.81
72.13,308.18,185.57,308.18,185.57,206.4,72.13,206.4
77.0,309.0,191.0,309.0,191.0,207.0,77.0,207.0
89.08,309.77,202.48,309.77,202.48,206.96,89.08,206.96
101.16,310.54,213.95,310.54,213.95,206.91,101.16,206.91
113.24,311.31,225.43,311.31,225.43,206.87,113.24,206.87
125.33,312.08,236.91,312.08,236.91,206.83,125.33,206.83
137.41,312.85,248.39,312.85,248.39,206.79,137.41,206.79
149.49,313.62,259.86,313.62,259.86,206.74,149.49,206.74
161.57,314.39,271.34,314.39,271.34,206.7,161.57,206.7
177.79,310.2,285.17,310.2,285.17,206.85,177.79,206.85
194.0,306.0,299.0,306.0,299.0,207.0,194.0,207.0
201.0,310.0,317.0,310.0,317.0,205.0,201.0,205.0
222.0,305.0,322.0,305.0,322.0,203.0,222.0,203.0
231.67,302.33,335.33,302.33,335.33,202.67,231.67,202.67
239.83,298.17,347.17,298.17,347.17,200.83,239.83,200.83
248.0,294.0,359.0,294.0,359.0,199.0,248.0,199.0
258.5,291.5,366.5,291.5,366.5,196.0,258.5,196.0
269.0,289.0,374.0,289.0,374.0,193.0,269.0,193.0
276.0,285.0,383.0,285.0,383.0,193.0,276.0,193.0
280.44,189.2,281.09,286.83,387.22,286.17,386.57,188.53
285.53,184.73,390.8,184.73,390.8,288.0,285.53,288.0
290.76,179.36,393.4,179.36,393.4,279.0,290.76,279.0
296.0,270.0,396.0,270.0,396.0,174.0,296.0,174.0
292.14,266.61,392.82,266.75,392.96,169.74,292.28,169.6
288.29,263.21,389.64,263.5,389.92,165.48,288.57,165.19
284.43,259.82,386.45,260.25,386.87,161.21,284.85,160.79
280.85,156.67,383.55,156.67,383.55,256.71,280.85,256.71
277.06,152.33,380.44,152.33,380.44,253.39,277.06,253.39
272.86,249.64,376.91,250.5,377.75,148.43,273.7,147.57
271.0,241.0,372.0,241.0,372.0,145.0,271.0,145.0
261.0,241.0,371.0,241.0,371.0,143.0,261.0,143.0
254.76,237.38,359.96,237.7,360.27,140.64,255.07,140.32
248.51,233.76,348.92,234.4,349.53,138.28,249.13,137.63
239.09,230.96,341.03,231.48,341.52,134.75,239.59,134.23
229.67,228.17,333.14,228.55,333.51,131.22,230.04,130.84
217.75,228.71,322.75,228.96,322.99,131.03,218.0,130.77
205.83,229.24,312.36,229.37,312.48,130.83,205.96,130.71
193.91,229.78,301.97,229.78,301.97,130.64,193.91,130.64
185.73,130.96,186.07,228.84,292.74,228.47,292.41,130.6
177.55,131.28,178.22,227.88,283.52,227.16,282.85,130.55
170.38,226.94,274.29,225.84,273.29,130.51,169.38,131.6
159.18,133.89,160.45,229.27,264.41,227.89,263.14,132.51
148.99,136.18,150.52,231.61,254.54,229.94,253.0,134.51
138.79,138.47,140.59,233.95,244.66,231.99,242.86,136.51
130.66,236.29,234.78,234.04,232.72,138.51,128.6,140.76
121.14,146.04,122.97,242.38,227.53,240.39,225.7,144.04
113.69,151.32,115.29,248.48,220.29,246.73,218.68,149.57
106.23,156.59,107.61,254.57,213.04,253.07,211.66,155.1
98.78,161.87,99.92,260.67,205.79,259.42,204.65,160.62
93.7,168.95,94.62,268.56,200.93,267.56,200.01,167.95
88.63,176.03,89.32,276.46,196.06,275.71,195.38,175.28
83.56,183.1,84.02,284.35,191.2,283.85,190.74,182.6
82.65,190.18,82.88,292.24,190.5,292.0,190.27,189.93
81.75,300.14,189.81,300.14,189.81,197.26,81.75,197.26
87.73,305.27,195.79,305.27,195.79,201.98,87.73,201.98
93.71,310.41,201.77,310.41,201.77,206.7,93.71,206.7
99.69,315.55,207.75,315.55,207.75,211.41,99.69,211.41
105.68,320.68,213.74,320.68,213.74,216.13,105.68,216.13
111.66,325.82,219.72,325.82,219.72,220.85,111.66,220.85
117.64,330.95,225.7,330.95,225.7,225.57,117.64,225.57
128.56,331.97,237.01,331.97,237.01,226.2,128.56,226.2
139.48,332.99,248.32,332.99,248.32,226.84,139.48,226.84
150.39,334.02,259.62,334.02,259.62,227.47,150.39,227.47
161.31,335.04,270.93,335.04,270.93,228.1,161.31,228.1
174.46,334.17,284.29,334.17,284.29,227.03,174.46,227.03
187.62,333.31,297.65,333.31,297.65,225.96,187.62,225.96
200.77,332.44,311.02,332.44,311.02,224.88,200.77,224.88
213.93,331.58,324.38,331.58,324.38,223.81,213.93,223.81
227.08,330.71,337.74,330.71,337.74,222.74,227.08,222.74
236.2,327.64,347.56,327.64,347.56,219.67,236.2,219.67
245.33,324.57,357.38,324.57,357.38,216.6,245.33,216.6
254.45,321.5,367.2,321.5,367.2,213.53,254.45,213.53
263.57,318.43,377.02,318.43,377.02,210.46,263.57,210.46
272.7,315.36,386.84,315.36,386.84,207.39,272.7,207.39
281.82,312.29,396.66,312.29,396.66,204.32,281.82,204.32
282.86,307.16,398.11,307.16,398.11,198.72,282.86,198.72
283.91,302.04,399.57,302.04,399.57,193.13,283.91,193.13
284.95,296.91,401.02,296.91,401.02,187.53,284.95,187.53
286.0,291.78,402.47,291.78,402.47,181.93,286.0,181.93
287.05,286.66,403.93,286.66,403.93,176.34,287.05,176.34
288.09,281.53,405.38,281.53,405.38,170.74,288.09,170.74
283.08,277.74,400.75,277.74,400.75,166.38,283.08,166.38
278.07,273.95,396.11,273.95,396.11,162.02,278.07,162.02
273.06,270.16,391.48,270.16,391.48,157.67,273.06,157.67
268.05,266.38,386.85,266.38,386.85,153.31,268.05,153.31
263.03,262.59,382.22,262.59,382.22,148.95,263.03,148.95
258.02,258.8,377.58,258.8,377.58,144.6,258.02,144.6
